settlment_name,koatuu,lat,lng,oblast_name,settlment_type,rajon_name
Березівка,0524981201,28.107160585752585,48.6028037943173,Вінницька,село,Чернівецький
Березна,0524880301,27.84546881331532,49.56172251059861,Вінницька,село,Хмільницький
Лиманське,5123955400,29.987918381970516,46.66702664593377,Одеська,селища міського типу,Роздільнянський
Любашівка,5123355100,30.26291198499028,47.834506760536016,Одеська,селища міського типу,Любашівський
Миколаївка,5123555100,30.752467556311213,47.54229326882856,Одеська,селища міського типу,Миколаївський
Нові Білярі,5122755400,31.004006566480665,46.622201440166954,Одеська,селища міського типу,Комінтернівський
Григорівка,5122755404,31.002313844739323,46.601579321587685,Одеська,село,Комінтернівський
Губин,6121283803,25.41865385300461,48.84963571470452,Тернопільська,село,Бучацький
Гукалівці,6122683101,25.17146988210167,49.77706979659147,Тернопільська,село,Зборівський
Гумниська,6125086202,25.65214804561817,49.27631502915258,Тернопільська,село,Теребовлянський
Гутисько,6120485703,24.827407711918177,49.39505994039844,Тернопільська,село,Бережанський
Гуштин,6120882601,26.12663437647511,48.89466609004588,Тернопільська,село,Борщівський
Гуштинка,6120883005,26.186488516652258,48.8192010569342,Тернопільська,село,Борщівський
Гущанки,6124688202,25.98583451610126,49.63674355833232,Тернопільська,село,Підволочиський
Веселий Кут,7124080801,30.63429211787972,48.96930789499792,Черкаська,село,Тальнівський
Веселий Хутір,7125182201,32.463470529579226,49.65697493314563,Черкаська,село,Чорнобаївський
Виноград,7122882001,30.546198290886124,49.23844305637767,Черкаська,село,Лисянський
Вікнине,7122284501,31.12379396248597,48.915622004334466,Черкаська,село,Катеринопільський
Вікторівка,7123181001,30.289784297792632,48.90142291490342,Черкаська,село,Маньківський
Вікторівка,7124688502,29.901402324735088,48.88086238205581,Черкаська,село,Христинівський
Вікнина,3521184401,30.02502844677463,48.45286305459457,Кіровоградська,село,Гайворонський
Овідіополь,5123755100,30.438026092194843,46.24771563886763,Одеська,селища міського типу,Овідіопольський
Петрівка,5121855400,30.709564739963664,46.899974650688485,Одеська,селища міського типу,Іванівський
Радісне,5121855600,30.337565485793675,46.9994249221249,Одеська,селища міського типу,Іванівський
Саврань,5124355100,30.081721885815483,48.130993950897015,Одеська,селища міського типу,Савранський
Сарата,5124555100,29.668664156366816,46.01950768086793,Одеська,селища міського типу,Саратський
Васьки,5321355401,34.692706789295464,49.91071658817015,Полтавська,село,Зіньківський
Васьки,5324083203,34.2899703781924,49.56868982220255,Полтавська,село,Полтавський
Васьківка,5320687202,33.04470655779248,49.285890610029604,Полтавська,село,Глобинський
Ватажкове,5324081002,34.66876465046555,49.49393532319667,Полтавська,село,Полтавський
Сичавка,5122785801,31.10465511696878,46.64366234912265,Одеська,село,Комінтернівський
Біляївка,5121010100,30.217798641216458,46.478602351857454,Одеська,місто,Біляївський
